group_key,fold,horizon_step,time,actual,forecast,model_type
london_smart_meters,2,41,2023-01-07 14:00:00,0.50250004,0.34297450,prophet
london_smart_meters,2,42,2023-01-07 14:30:00,0.53523136,0.36971920,prophet
london_smart_meters,2,43,2023-01-07 15:00:00,0.57968432,0.40956813,prophet
london_smart_meters,2,44,2023-01-07 15:30:00,0.63412113,0.46066167,prophet
london_smart_meters,2,45,2023-01-07 16:00:00,0.69559737,0.51998661,prophet
london_smart_meters,2,46,2023-01-07 16:30:00,0.76000139,0.58344666,prophet
london_smart_meters,2,47,2023-01-07 17:00:00,0.82230364,0.64606186,prophet
london_smart_meters,2,48,2023-01-07 17:30:00,0.87703309,0.70231528,prophet
london_smart_meters,3,1,2023-01-11 12:00:00,0.55402086,0.55347498,prophet
london_smart_meters,3,2,2023-01-11 12:30:00,0.54514881,0.53853100,prophet
london_smart_meters,3,3,2023-01-11 13:00:00,0.54564061,0.53358488,prophet
london_smart_meters,3,4,2023-01-11 13:30:00,0.55684074,0.54055368,prophet
london_smart_meters,3,5,2023-01-11 14:00:00,0.57966487,0.56059150,prophet
london_smart_meters,3,6,2023-01-11 14:30:00,0.61443867,0.59394762,prophet
london_smart_meters,3,7,2023-01-11 15:00:00,0.66067832,0.63985600,prophet
london_smart_meters,3,8,2023-01-11 15:30:00,0.71685718,0.69646676,prophet
london_smart_meters,3,9,2023-01-11 16:00:00,0.78023516,0.76084046,prophet
london_smart_meters,3,10,2023-01-11 16:30:00,0.84684045,0.82903302,prophet
london_smart_meters,3,11,2023-01-11 17:00:00,0.91167768,0.89629711,prophet
london_smart_meters,3,12,2023-01-11 17:30:00,0.96919004,0.95741353,prophet
london_smart_meters,3,13,2023-01-11 18:00:00,1.01393414,1.00714377,prophet
london_smart_meters,3,14,2023-01-11 18:30:00,1.04135650,1.04076657,prophet
london_smart_meters,3,15,2023-01-11 19:00:00,1.04851206,1.05463459,prophet
london_smart_meters,3,16,2023-01-11 19:30:00,1.03455870,1.04666853,prophet
london_smart_meters,3,17,2023-01-11 20:00:00,1.00090411,1.01670218,prophet
london_smart_meters,3,18,2023-01-11 20:30:00,0.95096212,0.96660649,prophet
london_smart_meters,3,19,2023-01-11 21:00:00,0.88957055,0.90015203,prophet
london_smart_meters,3,20,2023-01-11 21:30:00,0.82220368,0.82261277,prophet
london_smart_meters,3,21,2023-01-11 22:00:00,0.75415292,0.74016041,prophet
london_smart_meters,3,22,2023-01-11 22:30:00,0.68984241,0.65913889,prophet
london_smart_meters,3,23,2023-01-11 23:00:00,0.63239537,0.58533211,prophet
london_smart_meters,3,24,2023-01-11 23:30:00,0.58349461,0.52334086,prophet
london_smart_meters,3,25,2023-01-12 00:00:00,0.44522569,0.47616410,prophet
london_smart_meters,3,26,2023-01-12 00:30:00,0.45131391,0.44504073,prophet
london_smart_meters,3,27,2023-01-12 01:00:00,0.45764021,0.42955805,prophet
london_smart_meters,3,28,2023-01-12 01:30:00,0.46469684,0.42798366,prophet
london_smart_meters,3,29,2023-01-12 02:00:00,0.47315139,0.43773868,prophet
london_smart_meters,3,30,2023-01-12 02:30:00,0.48376094,0.45590998,prophet
london_smart_meters,3,31,2023-01-12 03:00:00,0.49725163,0.47970180,prophet
london_smart_meters,3,32,2023-01-12 03:30:00,0.51417701,0.50675022,prophet
london_smart_meters,3,33,2023-01-12 04:00:00,0.53477492,0.53526192,prophet
london_smart_meters,3,34,2023-01-12 04:30:00,0.55884763,0.56398171,prophet
london_smart_meters,3,35,2023-01-12 05:00:00,0.58568989,0.59203176,prophet
london_smart_meters,3,36,2023-01-12 05:30:00,0.61408568,0.61869029,prophet
london_smart_meters,3,37,2023-01-12 06:00:00,0.64238412,0.64318443,prophet
london_smart_meters,3,38,2023-01-12 06:30:00,0.66865178,0.66456005,prophet
london_smart_meters,3,39,2023-01-12 07:00:00,0.69088410,0.68166610,prophet
london_smart_meters,3,40,2023-01-12 07:30:00,0.70724581,0.69325764,prophet
london_smart_meters,3,41,2023-01-12 08:00:00,0.71630364,0.69819105,prophet
london_smart_meters,3,42,2023-01-12 08:30:00,0.71721530,0.69566255,prophet
london_smart_meters,3,43,2023-01-12 09:00:00,0.70984722,0.68543262,prophet
london_smart_meters,3,44,2023-01-12 09:30:00,0.69480826,0.66798483,prophet
london_smart_meters,3,45,2023-01-12 10:00:00,0.67340344,0.64458497,prophet
london_smart_meters,3,46,2023-01-12 10:30:00,0.64752634,0.61722969,prophet
london_smart_meters,3,47,2023-01-12 11:00:00,0.61951703,0.58849667,prophet
london_smart_meters,3,48,2023-01-12 11:30:00,0.59201172,0.56132460,prophet
london_smart_meters,4,1,2023-01-16 06:00:00,0.68343242,0.65255044,prophet
london_smart_meters,4,2,2023-01-16 06:30:00,0.71337991,0.67561355,prophet
london_smart_meters,4,3,2023-01-16 07:00:00,0.73733706,0.69455080,prophet
london_smart_meters,4,4,2023-01-16 07:30:00,0.75332441,0.70820182,prophet
london_smart_meters,4,5,2023-01-16 08:00:00,0.75998459,0.71547170,prophet
london_smart_meters,4,6,2023-01-16 08:30:00,0.75676443,0.71555816,prophet
london_smart_meters,4,7,2023-01-16 09:00:00,0.74400222,0.70817593,prophet
london_smart_meters,4,8,2023-01-16 09:30:00,0.72291053,0.69372646,prophet
london_smart_meters,4,9,2023-01-16 10:00:00,0.69546470,0.67337524,prophet
london_smart_meters,4,10,2023-01-16 10:30:00,0.66422316,0.64902060,prophet
london_smart_meters,4,11,2023-01-16 11:00:00,0.63211527,0.62316036,prophet
london_smart_meters,4,12,2023-01-16 11:30:00,0.60223102,0.59868042,prophet
london_smart_meters,4,13,2023-01-16 12:00:00,0.57763651,0.57859896,prophet
london_smart_meters,4,14,2023-01-16 12:30:00,0.56122103,0.56580016,prophet
london_smart_meters,4,15,2023-01-16 13:00:00,0.55556285,0.56278431,prophet
london_smart_meters,4,16,2023-01-16 13:30:00,0.56278715,0.57145035,prophet
london_smart_meters,4,17,2023-01-16 14:00:00,0.58438835,0.59291726,prophet
london_smart_meters,4,18,2023-01-16 14:30:00,0.62100276,0.62738504,prophet
london_smart_meters,4,19,2023-01-16 15:00:00,0.67214642,0.67403721,prophet
london_smart_meters,4,20,2023-01-16 15:30:00,0.73596773,0.73099232,prophet
london_smart_meters,4,21,2023-01-16 16:00:00,0.80909543,0.79532006,prophet
london_smart_meters,4,22,2023-01-16 16:30:00,0.88667283,0.86314291,prophet
london_smart_meters,4,23,2023-01-16 17:00:00,0.96265056,0.92984335,prophet
london_smart_meters,4,24,2023-01-16 17:30:00,1.03035870,0.99038629,prophet
london_smart_meters,4,25,2023-01-16 18:00:00,1.08330628,1.03974799,prophet
london_smart_meters,4,26,2023-01-16 18:30:00,1.11608163,1.07341812,prophet
london_smart_meters,4,27,2023-01-16 19:00:00,1.12517680,1.08791798,prophet
london_smart_meters,4,28,2023-01-16 19:30:00,1.10955414,1.08126065,prophet
london_smart_meters,4,29,2023-01-16 20:00:00,1.07081925,1.05327471,prophet
london_smart_meters,4,30,2023-01-16 20:30:00,1.01295259,1.00572499,prophet
london_smart_meters,4,31,2023-01-16 21:00:00,0.94165548,0.94219104,prophet
london_smart_meters,4,32,2023-01-16 21:30:00,0.86345442,0.86770346,prophet
london_smart_meters,4,33,2023-01-16 22:00:00,0.78475391,0.78818055,prophet
london_smart_meters,4,34,2023-01-16 22:30:00,0.71102260,0.70974565,prophet
london_smart_meters,4,35,2023-01-16 23:00:00,0.64624556,0.63802946,prophet
london_smart_meters,4,36,2023-01-16 23:30:00,0.59269890,0.57756601,prophet
london_smart_meters,4,37,2023-01-17 00:00:00,0.44731640,0.53137420,prophet
london_smart_meters,4,38,2023-01-17 00:30:00,0.45668342,0.50078235,prophet
london_smart_meters,4,39,2023-01-17 01:00:00,0.46847556,0.48550684,prophet
london_smart_meters,4,40,2023-01-17 01:30:00,0.48267033,0.48394971,prophet
london_smart_meters,4,41,2023-01-17 02:00:00,0.49925195,0.49364134,prophet
london_smart_meters,4,42,2023-01-17 02:30:00,0.51820032,0.51173308,prophet
london_smart_meters,4,43,2023-01-17 03:00:00,0.53945417,0.53544401,prophet
london_smart_meters,4,44,2023-01-17 03:30:00,0.56285259,0.56238519,prophet
london_smart_meters,4,45,2023-01-17 04:00:00,0.58806579,0.59071880,prophet
london_smart_meters,4,46,2023-01-17 04:30:00,0.61453197,0.61915054,prophet
london_smart_meters,4,47,2023-01-17 05:00:00,0.64141979,0.64679059,prophet
london_smart_meters,4,48,2023-01-17 05:30:00,0.66763369,0.67294503,prophet
london_smart_meters,5,1,2023-01-21 00:00:00,0.41437050,0.53693704,prophet
london_smart_meters,5,2,2023-01-21 00:30:00,0.42232480,0.50329565,prophet
london_smart_meters,5,3,2023-01-21 01:00:00,0.43074970,0.48521659,prophet
london_smart_meters,5,4,2023-01-21 01:30:00,0.43983962,0.48113647,prophet
london_smart_meters,5,5,2023-01-21 02:00:00,0.44995631,0.48860671,prophet
london_smart_meters,5,6,2023-01-21 02:30:00,0.46157743,0.50478148,prophet
london_smart_meters,5,7,2023-01-21 03:00:00,0.47520907,0.52686111,prophet
london_smart_meters,5,8,2023-01-21 03:30:00,0.49127189,0.55241554,prophet
london_smart_meters,5,9,2023-01-21 04:00:00,0.50997751,0.57954601,prophet
london_smart_meters,5,10,2023-01-21 04:30:00,0.53121694,0.60688306,prophet
london_smart_meters,5,11,2023-01-21 05:00:00,0.55448438,0.63345535,prophet
london_smart_meters,5,12,2023-01-21 05:30:00,0.57885674,0.65848996,prophet
london_smart_meters,5,13,2023-01-21 06:00:00,0.60304062,0.68121357,prophet
london_smart_meters,5,14,2023-01-21 06:30:00,0.62548710,0.70071647,prophet
london_smart_meters,5,15,2023-01-21 07:00:00,0.64456089,0.71591919,prophet
london_smart_meters,5,16,2023-01-21 07:30:00,0.65873893,0.72565214,prophet
london_smart_meters,5,17,2023-01-21 08:00:00,0.66680704,0.72882827,prophet
london_smart_meters,5,18,2023-01-21 08:30:00,0.66802295,0.72466659,prophet
london_smart_meters,5,19,2023-01-21 09:00:00,0.66222151,0.71291301,prophet
london_smart_meters,5,20,2023-01-21 09:30:00,0.64985084,0.69400745,prophet
london_smart_meters,5,21,2023-01-21 10:00:00,0.63194244,0.66916026,prophet
london_smart_meters,5,22,2023-01-21 10:30:00,0.61003158,0.64032147,prophet
london_smart_meters,5,23,2023-01-21 11:00:00,0.58605063,0.61004843,prophet
london_smart_meters,5,24,2023-01-21 11:30:00,0.56221731,0.58129466,prophet
london_smart_meters,5,25,2023-01-21 12:00:00,0.54093042,0.55715238,prophet
london_smart_meters,5,26,2023-01-21 12:30:00,0.52467171,0.54058194,prophet
london_smart_meters,5,27,2023-01-21 13:00:00,0.51589764,0.53415474,prophet
london_smart_meters,5,28,2023-01-21 13:30:00,0.51689605,0.53982663,prophet
london_smart_meters,5,29,2023-01-21 14:00:00,0.52958431,0.55874974,prophet
london_smart_meters,5,30,2023-01-21 14:30:00,0.55524147,0.59112543,prophet
london_smart_meters,5,31,2023-01-21 15:00:00,0.59419466,0.63610229,prophet
london_smart_meters,5,32,2023-01-21 15:30:00,0.64551337,0.69172802,prophet
london_smart_meters,5,33,2023-01-21 16:00:00,0.70679315,0.75497142,prophet
london_smart_meters,5,34,2023-01-21 16:30:00,0.77411915,0.82183472,prophet
london_smart_meters,5,35,2023-01-21 17:00:00,0.84228147,0.88757471,prophet
london_smart_meters,5,36,2023-01-21 17:30:00,0.90526604,0.94704013,prophet
london_smart_meters,5,37,2023-01-21 18:00:00,0.95697618,0.99511388,prophet
london_smart_meters,5,38,2023-01-21 18:30:00,0.99207067,1.02722466,prophet
london_smart_meters,5,39,2023-01-21 19:00:00,1.00675632,1.03986963,prophet
london_smart_meters,5,40,2023-01-21 19:30:00,0.99936602,1.03107364,prophet
london_smart_meters,5,41,2023-01-21 20:00:00,0.97059337,1.00070728,prophet
london_smart_meters,5,42,2023-01-21 20:30:00,0.92333282,0.95059901,prophet
london_smart_meters,5,43,2023-01-21 21:00:00,0.86216686,0.88440400,prophet
london_smart_meters,5,44,2023-01-21 21:30:00,0.79262136,0.80723178,prophet
london_smart_meters,5,45,2023-01-21 22:00:00,0.72035334,0.72507664,prophet
london_smart_meters,5,46,2023-01-21 22:30:00,0.65043205,0.64413163,prophet
london_smart_meters,5,47,2023-01-21 23:00:00,0.58683118,0.57009029,prophet
london_smart_meters,5,48,2023-01-21 23:30:00,0.53218364,0.50754352,prophet
morocco_high_resolution,1,1,2023-01-02 00:00:00,0.36368712,0.36416309,prophet
morocco_high_resolution,1,2,2023-01-02 00:30:00,0.36540200,0.33842059,prophet
morocco_high_resolution,1,3,2023-01-02 01:00:00,0.37064868,0.31739702,prophet
morocco_high_resolution,1,4,2023-01-02 01:30:00,0.38034005,0.29980856,prophet
morocco_high_resolution,1,5,2023-01-02 02:00:00,0.39521822,0.28422390,prophet
morocco_high_resolution,1,6,2023-01-02 02:30:00,0.41575772,0.26923164,prophet
morocco_high_resolution,1,7,2023-01-02 03:00:00,0.44206733,0.25349566,prophet
morocco_high_resolution,1,8,2023-01-02 03:30:00,0.47380138,0.23570173,prophet
morocco_high_resolution,1,9,2023-01-02 04:00:00,0.51009569,0.21442871,prophet
morocco_high_resolution,1,10,2023-01-02 04:30:00,0.54954586,0.18799661,prophet
morocco_high_resolution,1,11,2023-01-02 05:00:00,0.59024510,0.15434781,prophet
morocco_high_resolution,1,12,2023-01-02 05:30:00,0.62989294,0.11100633,prophet
morocco_high_resolution,1,13,2023-01-02 06:00:00,0.66597584,0.05513784,prophet
morocco_high_resolution,1,14,2023-01-02 06:30:00,0.69600659,-0.01629460,prophet
morocco_high_resolution,1,15,2023-01-02 07:00:00,0.71779532,-0.10630850,prophet
morocco_high_resolution,1,16,2023-01-02 07:30:00,0.72971359,-0.21765896,prophet
morocco_high_resolution,1,17,2023-01-02 08:00:00,0.73090911,-0.35262288,prophet
morocco_high_resolution,1,18,2023-01-02 08:30:00,0.72143346,-0.51284900,prophet
morocco_high_resolution,1,19,2023-01-02 09:00:00,0.70225891,-0.69929373,prophet
morocco_high_resolution,1,20,2023-01-02 09:30:00,0.67518087,-0.91224068,prophet
morocco_high_resolution,1,21,2023-01-02 10:00:00,0.64262388,-1.15138291,prophet
morocco_high_resolution,1,22,2023-01-02 10:30:00,0.60738713,-1.41593663,prophet
morocco_high_resolution,1,23,2023-01-02 11:00:00,0.57237490,-1.70475512,prophet
morocco_high_resolution,1,24,2023-01-02 11:30:00,0.54035518,-2.01642229,prophet
morocco_high_resolution,1,25,2023-01-02 12:00:00,0.51377746,-2.34932138,prophet
morocco_high_resolution,1,26,2023-01-02 12:30:00,0.49466046,-2.70169122,prophet
morocco_high_resolution,1,27,2023-01-02 13:00:00,0.48453879,-3.07169305,prophet
morocco_high_resolution,1,28,2023-01-02 13:30:00,0.48444080,-3.45751245,prophet
morocco_high_resolution,1,29,2023-01-02 14:00:00,0.49486350,-3.85751076,prophet
morocco_high_resolution,1,30,2023-01-02 14:30:00,0.51571832,-4.27042205,prophet
morocco_high_resolution,1,31,2023-01-02 15:00:00,0.54624178,-4.69556955,prophet
morocco_high_resolution,1,32,2023-01-02 15:30:00,0.58489318,-5.13305667,prophet
morocco_high_resolution,1,33,2023-01-02 16:00:00,0.62928688,-5.58387906,prophet
morocco_high_resolution,1,34,2023-01-02 16:30:00,0.67621969,-6.04990882,prophet
morocco_high_resolution,1,35,2023-01-02 17:00:00,0.72184515,-6.53372155,prophet
morocco_high_resolution,1,36,2023-01-02 17:30:00,0.76201554,-7.03826742,prophet
morocco_high_resolution,1,37,2023-01-02 18:00:00,0.79276415,-7.56642212,prophet
morocco_high_resolution,1,38,2023-01-02 18:30:00,0.81085080,-8.12048437,prophet
morocco_high_resolution,1,39,2023-01-02 19:00:00,0.81425882,-8.70170517,prophet
morocco_high_resolution,1,40,2023-01-02 19:30:00,0.80252690,-9.30993496,prophet
morocco_high_resolution,1,41,2023-01-02 20:00:00,0.77682934,-9.94345703,prophet
morocco_high_resolution,1,42,2023-01-02 20:30:00,0.73977587,-10.59904192,prophet
morocco_high_resolution,1,43,2023-01-02 21:00:00,0.69497089,-11.27221525,prophet
morocco_high_resolution,1,44,2023-01-02 21:30:00,0.64642931,-11.95769022,prophet
morocco_high_resolution,1,45,2023-01-02 22:00:00,0.59797568,-12.64988482,prophet
morocco_high_resolution,1,46,2023-01-02 22:30:00,0.55274744,-13.34342981,prophet
morocco_high_resolution,1,47,2023-01-02 23:00:00,0.51288638,-14.03358037,prophet
morocco_high_resolution,1,48,2023-01-02 23:30:00,0.47944879,-14.71646877,prophet
morocco_high_resolution,2,1,2023-01-06 18:00:00,0.78402237,0.77208771,prophet
morocco_high_resolution,2,2,2023-01-06 18:30:00,0.80537390,0.79295458,prophet
morocco_high_resolution,2,3,2023-01-06 19:00:00,0.81314281,0.80000846,prophet
morocco_high_resolution,2,4,2023-01-06 19:30:00,0.80636921,0.79164859,prophet
morocco_high_resolution,2,5,2023-01-06 20:00:00,0.78566302,0.76767012,prophet
morocco_high_resolution,2,6,2023-01-06 20:30:00,0.75306419,0.72937283,prophet
morocco_high_resolution,2,7,2023-01-06 21:00:00,0.71166286,0.67947109,prophet
morocco_high_resolution,2,8,2023-01-06 21:30:00,0.66507051,0.62180455,prophet
morocco_high_resolution,2,9,2023-01-06 22:00:00,0.61686314,0.56088683,prophet
morocco_high_resolution,2,10,2023-01-06 22:30:00,0.57011258,0.50136238,prophet
morocco_high_resolution,2,11,2023-01-06 23:00:00,0.52708670,0.44746059,prophet
morocco_high_resolution,2,12,2023-01-06 23:30:00,0.48914779,0.40253754,prophet
morocco_high_resolution,2,13,2023-01-07 00:00:00,0.33438768,0.36877790,prophet
morocco_high_resolution,2,14,2023-01-07 00:30:00,0.33651945,0.34709650,prophet
morocco_high_resolution,2,15,2023-01-07 01:00:00,0.33940109,0.33723867,prophet
morocco_high_resolution,2,16,2023-01-07 01:30:00,0.34398166,0.33803893,prophet
morocco_high_resolution,2,17,2023-01-07 02:00:00,0.35129631,0.34776909,prophet
morocco_high_resolution,2,18,2023-01-07 02:30:00,0.36233889,0.36449444,prophet
morocco_high_resolution,2,19,2023-01-07 03:00:00,0.37791270,0.38636333,prophet
morocco_high_resolution,2,20,2023-01-07 03:30:00,0.39847584,0.41177919,prophet
morocco_high_resolution,2,21,2023-01-07 04:00:00,0.42400285,0.43943711,prophet
morocco_high_resolution,2,22,2023-01-07 04:30:00,0.45388719,0.46824334,prophet
morocco_high_resolution,2,23,2023-01-07 05:00:00,0.48690805,0.49716410,prophet
morocco_high_resolution,2,24,2023-01-07 05:30:00,0.52127830,0.52506567,prophet
morocco_high_resolution,2,25,2023-01-07 06:00:00,0.55477936,0.55060588,prophet
morocco_high_resolution,2,26,2023-01-07 06:30:00,0.58497411,0.57222022,prophet
morocco_high_resolution,2,27,2023-01-07 07:00:00,0.60947318,0.58821811,prophet
morocco_high_resolution,2,28,2023-01-07 07:30:00,0.62621801,0.59697449,prophet
morocco_high_resolution,2,29,2023-01-07 08:00:00,0.63373795,0.59717590,prophet
morocco_high_resolution,2,30,2023-01-07 08:30:00,0.63134095,0.58806582,prophet
morocco_high_resolution,2,31,2023-01-07 09:00:00,0.61920879,0.56963348,prophet
morocco_high_resolution,2,32,2023-01-07 09:30:00,0.59838474,0.54270375,prophet
morocco_high_resolution,2,33,2023-01-07 10:00:00,0.57066155,0.50890838,prophet
morocco_high_resolution,2,34,2023-01-07 10:30:00,0.53839456,0.47054496,prophet
morocco_high_resolution,2,35,2023-01-07 11:00:00,0.50427540,0.43035222,prophet
morocco_high_resolution,2,36,2023-01-07 11:30:00,0.47110276,0.39124364,prophet
morocco_high_resolution,2,37,2023-01-07 12:00:00,0.44157925,0.35604342,prophet
morocco_high_resolution,2,38,2023-01-07 12:30:00,0.41814838,0.32725965,prophet
morocco_high_resolution,2,39,2023-01-07 13:00:00,0.40286981,0.30691394,prophet
morocco_high_resolution,2,40,2023-01-07 13:30:00,0.39731779,0.29642867,prophet
morocco_high_resolution,2,41,2023-01-07 14:00:00,0.40248278,0.29656008,prophet
morocco_high_resolution,2,42,2023-01-07 14:30:00,0.41866250,0.30735922,prophet
morocco_high_resolution,2,43,2023-01-07 15:00:00,0.44534462,0.32814678,prophet
morocco_high_resolution,2,44,2023-01-07 15:30:00,0.48110455,0.35749875,prophet
morocco_high_resolution,2,45,2023-01-07 16:00:00,0.52356073,0.39325373,prophet
