group_key,fold,horizon_step,time,actual,forecast,model_type
london_smart_meters,1,44,2023-01-02 21:30:00,0.91658040,-11.93764978,prophet_tuned
london_smart_meters,1,45,2023-01-02 22:00:00,0.84135029,-12.77270186,prophet_tuned
london_smart_meters,1,46,2023-01-02 22:30:00,0.76936511,-13.61485534,prophet_tuned
london_smart_meters,1,47,2023-01-02 23:00:00,0.70417888,-14.45790357,prophet_tuned
london_smart_meters,1,48,2023-01-02 23:30:00,0.64783980,-15.29704248,prophet_tuned
london_smart_meters,2,1,2023-01-06 18:00:00,1.06786915,1.05695738,prophet_tuned
london_smart_meters,2,2,2023-01-06 18:30:00,1.10398096,1.08926533,prophet_tuned
london_smart_meters,2,3,2023-01-06 19:00:00,1.11891697,1.10047738,prophet_tuned
london_smart_meters,2,4,2023-01-06 19:30:00,1.11095920,1.08838142,prophet_tuned
london_smart_meters,2,5,2023-01-06 20:00:00,1.08083143,1.05283735,prophet_tuned
london_smart_meters,2,6,2023-01-06 20:30:00,1.03152384,0.99591021,prophet_tuned
london_smart_meters,2,7,2023-01-06 21:00:00,0.96774360,0.92171208,prophet_tuned
london_smart_meters,2,8,2023-01-06 21:30:00,0.89512528,0.83595784,prophet_tuned
london_smart_meters,2,9,2023-01-06 22:00:00,0.81938088,0.74529246,prophet_tuned
london_smart_meters,2,10,2023-01-06 22:30:00,0.74556377,0.65649197,prophet_tuned
london_smart_meters,2,11,2023-01-06 23:00:00,0.67757061,0.57566581,prophet_tuned
london_smart_meters,2,12,2023-01-06 23:30:00,0.61793080,0.50758922,prophet_tuned
london_smart_meters,2,13,2023-01-07 00:00:00,0.39583020,0.45526939,prophet_tuned
london_smart_meters,2,14,2023-01-07 00:30:00,0.39487481,0.41980352,prophet_tuned
london_smart_meters,2,15,2023-01-07 01:00:00,0.39550744,0.40053023,prophet_tuned
london_smart_meters,2,16,2023-01-07 01:30:00,0.39871495,0.39542094,prophet_tuned
london_smart_meters,2,17,2023-01-07 02:00:00,0.40543029,0.40161539,prophet_tuned
london_smart_meters,2,18,2023-01-07 02:30:00,0.41641840,0.41598597,prophet_tuned
london_smart_meters,2,19,2023-01-07 03:00:00,0.43215842,0.43562070,prophet_tuned
london_smart_meters,2,20,2023-01-07 03:30:00,0.45273520,0.45814343,prophet_tuned
london_smart_meters,2,21,2023-01-07 04:00:00,0.47775603,0.48183384,prophet_tuned
london_smart_meters,2,22,2023-01-07 04:30:00,0.50630959,0.50555867,prophet_tuned
london_smart_meters,2,23,2023-01-07 05:00:00,0.53698225,0.52856721,prophet_tuned
london_smart_meters,2,24,2023-01-07 05:30:00,0.56794120,0.55023031,prophet_tuned
london_smart_meters,2,25,2023-01-07 06:00:00,0.59708455,0.56980671,prophet_tuned
london_smart_meters,2,26,2023-01-07 06:30:00,0.62224660,0.58630518,prophet_tuned
london_smart_meters,2,27,2023-01-07 07:00:00,0.64143528,0.59847979,prophet_tuned
london_smart_meters,2,28,2023-01-07 07:30:00,0.65306941,0.60495841,prophet_tuned
london_smart_meters,2,29,2023-01-07 08:00:00,0.65618031,0.60447013,prophet_tuned
london_smart_meters,2,30,2023-01-07 08:30:00,0.65054632,0.59611413,prophet_tuned
london_smart_meters,2,31,2023-01-07 09:00:00,0.63673948,0.57960533,prophet_tuned
london_smart_meters,2,32,2023-01-07 09:30:00,0.61607928,0.55544129,prophet_tuned
london_smart_meters,2,33,2023-01-07 10:00:00,0.59050585,0.52495601,prophet_tuned
london_smart_meters,2,34,2023-01-07 10:30:00,0.56239842,0.49025327,prophet_tuned
london_smart_meters,2,35,2023-01-07 11:00:00,0.53437281,0.45403715,prophet_tuned
london_smart_meters,2,36,2023-01-07 11:30:00,0.50908939,0.41937419,prophet_tuned
london_smart_meters,2,37,2023-01-07 12:00:00,0.48909335,0.38942682,prophet_tuned
london_smart_meters,2,38,2023-01-07 12:30:00,0.47669217,0.36719262,prophet_tuned
london_smart_meters,2,39,2023-01-07 13:00:00,0.47385822,0.35527039,prophet_tuned
london_smart_meters,2,40,2023-01-07 13:30:00,0.48213207,0.35566003,prophet_tuned
london_smart_meters,2,41,2023-01-07 14:00:00,0.50250004,0.36959208,prophet_tuned
london_smart_meters,2,42,2023-01-07 14:30:00,0.53523136,0.39738074,prophet_tuned
london_smart_meters,2,43,2023-01-07 15:00:00,0.57968432,0.43829985,prophet_tuned
london_smart_meters,2,44,2023-01-07 15:30:00,0.63412113,0.49049444,prophet_tuned
london_smart_meters,2,45,2023-01-07 16:00:00,0.69559737,0.55095384,prophet_tuned
london_smart_meters,2,46,2023-01-07 16:30:00,0.76000139,0.61558132,prophet_tuned
london_smart_meters,2,47,2023-01-07 17:00:00,0.82230364,0.67939322,prophet_tuned
london_smart_meters,2,48,2023-01-07 17:30:00,0.87703309,0.73686627,prophet_tuned
london_smart_meters,3,1,2023-01-11 12:00:00,0.55402086,0.55513264,prophet_tuned
london_smart_meters,3,2,2023-01-11 12:30:00,0.54514881,0.54025972,prophet_tuned
london_smart_meters,3,3,2023-01-11 13:00:00,0.54564061,0.53538346,prophet_tuned
london_smart_meters,3,4,2023-01-11 13:30:00,0.55684074,0.54241912,prophet_tuned
london_smart_meters,3,5,2023-01-11 14:00:00,0.57966487,0.56251934,prophet_tuned
london_smart_meters,3,6,2023-01-11 14:30:00,0.61443867,0.59593242,prophet_tuned
london_smart_meters,3,7,2023-01-11 15:00:00,0.66067832,0.64189208,prophet_tuned
london_smart_meters,3,8,2023-01-11 15:30:00,0.71685718,0.69854894,prophet_tuned
london_smart_meters,3,9,2023-01-11 16:00:00,0.78023516,0.76296487,prophet_tuned
london_smart_meters,3,10,2023-01-11 16:30:00,0.84684045,0.83119764,prophet_tuned
london_smart_meters,3,11,2023-01-11 17:00:00,0.91167768,0.89850206,prophet_tuned
london_smart_meters,3,12,2023-01-11 17:30:00,0.96919004,0.95966091,prophet_tuned
london_smart_meters,3,13,2023-01-11 18:00:00,1.01393414,1.00943711,prophet_tuned
london_smart_meters,3,14,2023-01-11 18:30:00,1.04135650,1.04310992,prophet_tuned
london_smart_meters,3,15,2023-01-11 19:00:00,1.04851206,1.05703149,prophet_tuned
london_smart_meters,3,16,2023-01-11 19:30:00,1.03455870,1.04912085,prophet_tuned
london_smart_meters,3,17,2023-01-11 20:00:00,1.00090411,1.01920934,prophet_tuned
london_smart_meters,3,18,2023-01-11 20:30:00,0.95096212,0.96916497,prophet_tuned
london_smart_meters,3,19,2023-01-11 21:00:00,0.88957055,0.90275552,prophet_tuned
london_smart_meters,3,20,2023-01-11 21:30:00,0.82220368,0.82525274,prophet_tuned
london_smart_meters,3,21,2023-01-11 22:00:00,0.75415292,0.74282725,prophet_tuned
london_smart_meters,3,22,2023-01-11 22:30:00,0.68984241,0.66182319,prophet_tuned
london_smart_meters,3,23,2023-01-11 23:00:00,0.63239537,0.58802602,prophet_tuned
london_smart_meters,3,24,2023-01-11 23:30:00,0.58349461,0.52603920,prophet_tuned
london_smart_meters,3,25,2023-01-12 00:00:00,0.44522569,0.47886503,prophet_tuned
london_smart_meters,3,26,2023-01-12 00:30:00,0.45131391,0.44774587,prophet_tuned
london_smart_meters,3,27,2023-01-12 01:00:00,0.45764021,0.43227200,prophet_tuned
london_smart_meters,3,28,2023-01-12 01:30:00,0.46469684,0.43071312,prophet_tuned
london_smart_meters,3,29,2023-01-12 02:00:00,0.47315139,0.44049122,prophet_tuned
london_smart_meters,3,30,2023-01-12 02:30:00,0.48376094,0.45869275,prophet_tuned
london_smart_meters,3,31,2023-01-12 03:00:00,0.49725163,0.48252050,prophet_tuned
london_smart_meters,3,32,2023-01-12 03:30:00,0.51417701,0.50960830,prophet_tuned
london_smart_meters,3,33,2023-01-12 04:00:00,0.53477492,0.53816030,prophet_tuned
london_smart_meters,3,34,2023-01-12 04:30:00,0.55884763,0.56691892,prophet_tuned
london_smart_meters,3,35,2023-01-12 05:00:00,0.58568989,0.59500449,prophet_tuned
london_smart_meters,3,36,2023-01-12 05:30:00,0.61408568,0.62169417,prophet_tuned
london_smart_meters,3,37,2023-01-12 06:00:00,0.64238412,0.64621488,prophet_tuned
london_smart_meters,3,38,2023-01-12 06:30:00,0.66865178,0.66761308,prophet_tuned
london_smart_meters,3,39,2023-01-12 07:00:00,0.69088410,0.68473892,prophet_tuned
london_smart_meters,3,40,2023-01-12 07:30:00,0.70724581,0.69634903,prophet_tuned
london_smart_meters,3,41,2023-01-12 08:00:00,0.71630364,0.70130144,prophet_tuned
london_smart_meters,3,42,2023-01-12 08:30:00,0.71721530,0.69879391,prophet_tuned
london_smart_meters,3,43,2023-01-12 09:00:00,0.70984722,0.68858815,prophet_tuned
london_smart_meters,3,44,2023-01-12 09:30:00,0.69480826,0.67116856,prophet_tuned
london_smart_meters,3,45,2023-01-12 10:00:00,0.67340344,0.64780130,prophet_tuned
london_smart_meters,3,46,2023-01-12 10:30:00,0.64752634,0.62048295,prophet_tuned
london_smart_meters,3,47,2023-01-12 11:00:00,0.61951703,0.59179061,prophet_tuned
london_smart_meters,3,48,2023-01-12 11:30:00,0.59201172,0.56466201,prophet_tuned
london_smart_meters,4,1,2023-01-16 06:00:00,0.68343242,0.65094142,prophet_tuned
london_smart_meters,4,2,2023-01-16 06:30:00,0.71337991,0.67395315,prophet_tuned
london_smart_meters,4,3,2023-01-16 07:00:00,0.73733706,0.69284178,prophet_tuned
london_smart_meters,4,4,2023-01-16 07:30:00,0.75332441,0.70644845,prophet_tuned
london_smart_meters,4,5,2023-01-16 08:00:00,0.75998459,0.71367898,prophet_tuned
london_smart_meters,4,6,2023-01-16 08:30:00,0.75676443,0.71373093,prophet_tuned
london_smart_meters,4,7,2023-01-16 09:00:00,0.74400222,0.70631811,prophet_tuned
london_smart_meters,4,8,2023-01-16 09:30:00,0.72291053,0.69184058,prophet_tuned
london_smart_meters,4,9,2023-01-16 10:00:00,0.69546470,0.67146224,prophet_tuned
london_smart_meters,4,10,2023-01-16 10:30:00,0.66422316,0.64708011,prophet_tuned
london_smart_meters,4,11,2023-01-16 11:00:00,0.63211527,0.62119121,prophet_tuned
london_smart_meters,4,12,2023-01-16 11:30:00,0.60223102,0.59668123,prophet_tuned
london_smart_meters,4,13,2023-01-16 12:00:00,0.57763651,0.57656875,prophet_tuned
london_smart_meters,4,14,2023-01-16 12:30:00,0.56122103,0.56373876,prophet_tuned
london_smart_meters,4,15,2023-01-16 13:00:00,0.55556285,0.56069246,prophet_tuned
london_smart_meters,4,16,2023-01-16 13:30:00,0.56278715,0.56932961,prophet_tuned
london_smart_meters,4,17,2023-01-16 14:00:00,0.58438835,0.59076961,prophet_tuned
london_smart_meters,4,18,2023-01-16 14:30:00,0.62100276,0.62521246,prophet_tuned
london_smart_meters,4,19,2023-01-16 15:00:00,0.67214642,0.67184125,prophet_tuned
london_smart_meters,4,20,2023-01-16 15:30:00,0.73596773,0.72877389,prophet_tuned
london_smart_meters,4,21,2023-01-16 16:00:00,0.80909543,0.79307941,prophet_tuned
london_smart_meters,4,22,2023-01-16 16:30:00,0.88667283,0.86087985,prophet_tuned
london_smart_meters,4,23,2023-01-16 17:00:00,0.96265056,0.92755755,prophet_tuned
london_smart_meters,4,24,2023-01-16 17:30:00,1.03035870,0.98807774,prophet_tuned
london_smart_meters,4,25,2023-01-16 18:00:00,1.08330628,1.03741726,prophet_tuned
london_smart_meters,4,26,2023-01-16 18:30:00,1.11608163,1.07106649,prophet_tuned
london_smart_meters,4,27,2023-01-16 19:00:00,1.12517680,1.08554733,prophet_tuned
london_smart_meters,4,28,2023-01-16 19:30:00,1.10955414,1.07887317,prophet_tuned
london_smart_meters,4,29,2023-01-16 20:00:00,1.07081925,1.05087251,prophet_tuned
london_smart_meters,4,30,2023-01-16 20:30:00,1.01295259,1.00330966,prophet_tuned
london_smart_meters,4,31,2023-01-16 21:00:00,0.94165548,0.93976344,prophet_tuned
london_smart_meters,4,32,2023-01-16 21:30:00,0.86345442,0.86526369,prophet_tuned
london_smart_meters,4,33,2023-01-16 22:00:00,0.78475391,0.78572811,prophet_tuned
london_smart_meters,4,34,2023-01-16 22:30:00,0.71102260,0.70727987,prophet_tuned
london_smart_meters,4,35,2023-01-16 23:00:00,0.64624556,0.63554998,prophet_tuned
london_smart_meters,4,36,2023-01-16 23:30:00,0.59269890,0.57507316,prophet_tuned
london_smart_meters,4,37,2023-01-17 00:00:00,0.44731640,0.52886925,prophet_tuned
london_smart_meters,4,38,2023-01-17 00:30:00,0.45668342,0.49826745,prophet_tuned
london_smart_meters,4,39,2023-01-17 01:00:00,0.46847556,0.48298468,prophet_tuned
london_smart_meters,4,40,2023-01-17 01:30:00,0.48267033,0.48142295,prophet_tuned
london_smart_meters,4,41,2023-01-17 02:00:00,0.49925195,0.49111194,prophet_tuned
london_smart_meters,4,42,2023-01-17 02:30:00,0.51820032,0.50920175,prophet_tuned
london_smart_meters,4,43,2023-01-17 03:00:00,0.53945417,0.53290989,prophet_tuned
london_smart_meters,4,44,2023-01-17 03:30:00,0.56285259,0.55984580,prophet_tuned
london_smart_meters,4,45,2023-01-17 04:00:00,0.58806579,0.58817052,prophet_tuned
london_smart_meters,4,46,2023-01-17 04:30:00,0.61453197,0.61658926,prophet_tuned
london_smart_meters,4,47,2023-01-17 05:00:00,0.64141979,0.64421258,prophet_tuned
london_smart_meters,4,48,2023-01-17 05:30:00,0.66763369,0.67034781,prophet_tuned
london_smart_meters,5,1,2023-01-21 00:00:00,0.41437050,0.53567098,prophet_tuned
london_smart_meters,5,2,2023-01-21 00:30:00,0.42232480,0.50195239,prophet_tuned
london_smart_meters,5,3,2023-01-21 01:00:00,0.43074970,0.48380309,prophet_tuned
london_smart_meters,5,4,2023-01-21 01:30:00,0.43983962,0.47966272,prophet_tuned
london_smart_meters,5,5,2023-01-21 02:00:00,0.44995631,0.48708370,prophet_tuned
london_smart_meters,5,6,2023-01-21 02:30:00,0.46157743,0.50321915,prophet_tuned
london_smart_meters,5,7,2023-01-21 03:00:00,0.47520907,0.52526662,prophet_tuned
london_smart_meters,5,8,2023-01-21 03:30:00,0.49127189,0.55079228,prophet_tuned
london_smart_meters,5,9,2023-01-21 04:00:00,0.50997751,0.57789352,prophet_tuned
london_smart_meters,5,10,2023-01-21 04:30:00,0.53121694,0.60519775,prophet_tuned
london_smart_meters,5,11,2023-01-21 05:00:00,0.55448438,0.63173188,prophet_tuned
london_smart_meters,5,12,2023-01-21 05:30:00,0.57885674,0.65672282,prophet_tuned
london_smart_meters,5,13,2023-01-21 06:00:00,0.60304062,0.67939847,prophet_tuned
london_smart_meters,5,14,2023-01-21 06:30:00,0.62548710,0.69885123,prophet_tuned
london_smart_meters,5,15,2023-01-21 07:00:00,0.64456089,0.71400399,prophet_tuned
london_smart_meters,5,16,2023-01-21 07:30:00,0.65873893,0.72368904,prophet_tuned
london_smart_meters,5,17,2023-01-21 08:00:00,0.66680704,0.72682028,prophet_tuned
london_smart_meters,5,18,2023-01-21 08:30:00,0.66802295,0.72261658,prophet_tuned
london_smart_meters,5,19,2023-01-21 09:00:00,0.66222151,0.71082271,prophet_tuned
london_smart_meters,5,20,2023-01-21 09:30:00,0.64985084,0.69187694,prophet_tuned
london_smart_meters,5,21,2023-01-21 10:00:00,0.63194244,0.66698798,prophet_tuned
london_smart_meters,5,22,2023-01-21 10:30:00,0.61003158,0.63810477,prophet_tuned
london_smart_meters,5,23,2023-01-21 11:00:00,0.58605063,0.60778440,prophet_tuned
london_smart_meters,5,24,2023-01-21 11:30:00,0.56221731,0.57898107,prophet_tuned
london_smart_meters,5,25,2023-01-21 12:00:00,0.54093042,0.55478840,prophet_tuned
london_smart_meters,5,26,2023-01-21 12:30:00,0.52467171,0.53816837,prophet_tuned
london_smart_meters,5,27,2023-01-21 13:00:00,0.51589764,0.53169373,prophet_tuned
london_smart_meters,5,28,2023-01-21 13:30:00,0.51689605,0.53732105,prophet_tuned
london_smart_meters,5,29,2023-01-21 14:00:00,0.52958431,0.55620222,prophet_tuned
london_smart_meters,5,30,2023-01-21 14:30:00,0.55524147,0.58853754,prophet_tuned
london_smart_meters,5,31,2023-01-21 15:00:00,0.59419466,0.63347402,prophet_tuned
london_smart_meters,5,32,2023-01-21 15:30:00,0.64551337,0.68905777,prophet_tuned
london_smart_meters,5,33,2023-01-21 16:00:00,0.70679315,0.75225655,prophet_tuned
london_smart_meters,5,34,2023-01-21 16:30:00,0.77411915,0.81907244,prophet_tuned
london_smart_meters,5,35,2023-01-21 17:00:00,0.84228147,0.88476315,prophet_tuned
london_smart_meters,5,36,2023-01-21 17:30:00,0.90526604,0.94417922,prophet_tuned
london_smart_meters,5,37,2023-01-21 18:00:00,0.95697618,0.99220567,prophet_tuned
london_smart_meters,5,38,2023-01-21 18:30:00,0.99207067,1.02427307,prophet_tuned
london_smart_meters,5,39,2023-01-21 19:00:00,1.00675632,1.03687954,prophet_tuned
london_smart_meters,5,40,2023-01-21 19:30:00,0.99936602,1.02804950,prophet_tuned
london_smart_meters,5,41,2023-01-21 20:00:00,0.97059337,0.99765166,prophet_tuned
london_smart_meters,5,42,2023-01-21 20:30:00,0.92333282,0.94751134,prophet_tuned
london_smart_meters,5,43,2023-01-21 21:00:00,0.86216686,0.88128002,prophet_tuned
london_smart_meters,5,44,2023-01-21 21:30:00,0.79262136,0.80406380,prophet_tuned
london_smart_meters,5,45,2023-01-21 22:00:00,0.72035334,0.72185464,prophet_tuned
london_smart_meters,5,46,2023-01-21 22:30:00,0.65043205,0.64084506,prophet_tuned
london_smart_meters,5,47,2023-01-21 23:00:00,0.58683118,0.56673009,prophet_tuned
london_smart_meters,5,48,2023-01-21 23:30:00,0.53218364,0.50410407,prophet_tuned
morocco_high_resolution,1,1,2023-01-02 00:00:00,0.36368712,0.36437454,prophet_tuned
morocco_high_resolution,1,2,2023-01-02 00:30:00,0.36540200,0.33918416,prophet_tuned
morocco_high_resolution,1,3,2023-01-02 01:00:00,0.37064868,0.31933196,prophet_tuned
morocco_high_resolution,1,4,2023-01-02 01:30:00,0.38034005,0.30387945,prophet_tuned
morocco_high_resolution,1,5,2023-01-02 02:00:00,0.39521822,0.29180858,prophet_tuned
morocco_high_resolution,1,6,2023-01-02 02:30:00,0.41575772,0.28217130,prophet_tuned
morocco_high_resolution,1,7,2023-01-02 03:00:00,0.44206733,0.27412269,prophet_tuned
morocco_high_resolution,1,8,2023-01-02 03:30:00,0.47380138,0.26684469,prophet_tuned
morocco_high_resolution,1,9,2023-01-02 04:00:00,0.51009569,0.25939747,prophet_tuned
morocco_high_resolution,1,10,2023-01-02 04:30:00,0.54954586,0.25055317,prophet_tuned
morocco_high_resolution,1,11,2023-01-02 05:00:00,0.59024510,0.23866981,prophet_tuned
morocco_high_resolution,1,12,2023-01-02 05:30:00,0.62989294,0.22164976,prophet_tuned
morocco_high_resolution,1,13,2023-01-02 06:00:00,0.66597584,0.19700393,prophet_tuned
morocco_high_resolution,1,14,2023-01-02 06:30:00,0.69600659,0.16201387,prophet_tuned
morocco_high_resolution,1,15,2023-01-02 07:00:00,0.71779532,0.11395972,prophet_tuned
morocco_high_resolution,1,16,2023-01-02 07:30:00,0.72971359,0.05036644,prophet_tuned
morocco_high_resolution,1,17,2023-01-02 08:00:00,0.73090911,-0.03078102,prophet_tuned
morocco_high_resolution,1,18,2023-01-02 08:30:00,0.72143346,-0.13089217,prophet_tuned
morocco_high_resolution,1,19,2023-01-02 09:00:00,0.70225891,-0.25071380,prophet_tuned
morocco_high_resolution,1,20,2023-01-02 09:30:00,0.67518087,-0.39035719,prophet_tuned
morocco_high_resolution,1,21,2023-01-02 10:00:00,0.64262388,-0.54938676,prophet_tuned
morocco_high_resolution,1,22,2023-01-02 10:30:00,0.60738713,-0.72693723,prophet_tuned
morocco_high_resolution,1,23,2023-01-02 11:00:00,0.57237490,-0.92182763,prophet_tuned
morocco_high_resolution,1,24,2023-01-02 11:30:00,0.54035518,-1.13265176,prophet_tuned
morocco_high_resolution,1,25,2023-01-02 12:00:00,0.51377746,-1.35784204,prophet_tuned
morocco_high_resolution,1,26,2023-01-02 12:30:00,0.49466046,-1.59572081,prophet_tuned
morocco_high_resolution,1,27,2023-01-02 13:00:00,0.48453879,-1.84456375,prophet_tuned
morocco_high_resolution,1,28,2023-01-02 13:30:00,0.48444080,-2.10270121,prophet_tuned
morocco_high_resolution,1,29,2023-01-02 14:00:00,0.49486350,-2.36867199,prophet_tuned
morocco_high_resolution,1,30,2023-01-02 14:30:00,0.51571832,-2.64142486,prophet_tuned
morocco_high_resolution,1,31,2023-01-02 15:00:00,0.54624178,-2.92054037,prophet_tuned
morocco_high_resolution,1,32,2023-01-02 15:30:00,0.58489318,-3.20642632,prophet_tuned
morocco_high_resolution,1,33,2023-01-02 16:00:00,0.62928688,-3.50043179,prophet_tuned
morocco_high_resolution,1,34,2023-01-02 16:30:00,0.67621969,-3.80483007,prophet_tuned
morocco_high_resolution,1,35,2023-01-02 17:00:00,0.72184515,-4.12264124,prophet_tuned
morocco_high_resolution,1,36,2023-01-02 17:30:00,0.76201554,-4.45729681,prophet_tuned
morocco_high_resolution,1,37,2023-01-02 18:00:00,0.79276415,-4.81218380,prophet_tuned
morocco_high_resolution,1,38,2023-01-02 18:30:00,0.81085080,-5.19013695,prophet_tuned
morocco_high_resolution,1,39,2023-01-02 19:00:00,0.81425882,-5.59296546,prophet_tuned
morocco_high_resolution,1,40,2023-01-02 19:30:00,0.80252690,-6.02110094,prophet_tuned
morocco_high_resolution,1,41,2023-01-02 20:00:00,0.77682934,-6.47343431,prophet_tuned
morocco_high_resolution,1,42,2023-01-02 20:30:00,0.73977587,-6.94737452,prophet_tuned
morocco_high_resolution,1,43,2023-01-02 21:00:00,0.69497089,-7.43911913,prophet_tuned
morocco_high_resolution,1,44,2023-01-02 21:30:00,0.64642931,-7.94408576,prophet_tuned
morocco_high_resolution,1,45,2023-01-02 22:00:00,0.59797568,-8.45742238,prophet_tuned
morocco_high_resolution,1,46,2023-01-02 22:30:00,0.55274744,-8.97450230,prophet_tuned
morocco_high_resolution,1,47,2023-01-02 23:00:00,0.51288638,-9.49131739,prophet_tuned
morocco_high_resolution,1,48,2023-01-02 23:30:00,0.47944879,-10.00470947,prophet_tuned
morocco_high_resolution,2,1,2023-01-06 18:00:00,0.78402237,0.77593740,prophet_tuned
morocco_high_resolution,2,2,2023-01-06 18:30:00,0.80537390,0.79736339,prophet_tuned
morocco_high_resolution,2,3,2023-01-06 19:00:00,0.81314281,0.80497740,prophet_tuned
morocco_high_resolution,2,4,2023-01-06 19:30:00,0.80636921,0.79717085,prophet_tuned
morocco_high_resolution,2,5,2023-01-06 20:00:00,0.78566302,0.77373979,prophet_tuned
morocco_high_resolution,2,6,2023-01-06 20:30:00,0.75306419,0.73599329,prophet_tuned
morocco_high_resolution,2,7,2023-01-06 21:00:00,0.71166286,0.68666077,prophet_tuned
morocco_high_resolution,2,8,2023-01-06 21:30:00,0.66507051,0.62959843,prophet_tuned
morocco_high_resolution,2,9,2023-01-06 22:00:00,0.61686314,0.56933329,prophet_tuned
morocco_high_resolution,2,10,2023-01-06 22:30:00,0.57011258,0.51051604,prophet_tuned
morocco_high_resolution,2,11,2023-01-06 23:00:00,0.52708670,0.45737292,prophet_tuned
morocco_high_resolution,2,12,2023-01-06 23:30:00,0.48914779,0.41324763,prophet_tuned
morocco_high_resolution,2,13,2023-01-07 00:00:00,0.33438768,0.38030573,prophet_tuned
morocco_high_resolution,2,14,2023-01-07 00:30:00,0.33651945,0.35944046,prophet_tuned
morocco_high_resolution,2,15,2023-01-07 01:00:00,0.33940109,0.35037791,prophet_tuned
morocco_high_resolution,2,16,2023-01-07 01:30:00,0.34398166,0.35194005,prophet_tuned
morocco_high_resolution,2,17,2023-01-07 02:00:00,0.35129631,0.36239544,prophet_tuned
